x1,x2,x3,x4,x5,x6,x7,u,y_meas,y_recon,innovation
0.11398628731772761,0.11476113154360172,0.11841124688592271,0.12391341599621823,0.13105471298334506,0.0470726396220979,0.047061294642477075,0.0470756366848945,0.1099557429552078,0.11566822448602339,-0.0074494578663117095
0.11377506323397799,0.11234159539420131,0.11337263434991073,0.11731063176134587,0.12309855985644962,0.0470719201300895,0.047058470079503686,0.0470756366848945,0.1099557429552078,0.11703959542100972,-0.009237817193327322
0.11764595024024076,0.11430183657658989,0.11278631291517915,0.11372514700830991,0.1175716195534823,0.04707682704888273,0.047076458449622265,0.0470756366848945,0.1256637126207351,0.12339484714835744,0.002958752234618889
0.12223442298092047,0.11663782677628737,0.11345074914527117,0.11211168445527131,0.11322567616246286,0.04707335860095005,0.04706814174507258,0.0470756366848945,0.1256637126207351,0.13000580130606182,-0.005662373844017771
0.13033502185451534,0.12252043474306865,0.11687928630577436,0.11364214601684013,0.11225338787326578,0.047076282993448224,0.04707582268317503,0.0470756366848945,0.1413716673851013,0.14013978606431823,0.0016064555627882116
0.1411855528583959,0.1312435362401919,0.12328742927237056,0.11748725715077364,0.11409226595271144,0.04707768967959169,0.047084110133783226,0.0470756366848945,0.1570796370506286,0.15316657446687254,0.005102895069533431
0.1543205639094496,0.14218808613549083,0.13208990428102996,0.1239583168405215,0.11798395838780916,0.04707790213668319,0.047086326822747375,0.0470756366848945,0.1727875918149948,0.16846958035505732,0.0056309754337481865
0.1691038988823175,0.15487163085073685,0.14265331303487488,0.13245867404618386,0.12423134082806096,0.04707688194591088,0.04708264975379467,0.0900929793715477,0.1884955614805221,0.18612206081007282,0.003095203437443378
0.18553323275561714,0.1685923519842124,0.15443976793248146,0.14231098977875786,0.132205230110861,0.09009182341503726,0.047072474806490294,0.0900929793715477,0.2042035162448883,0.20640680014798743,-0.0028732293923914576
0.2070068109215563,0.18605449468894664,0.16903241662062152,0.1547885924155681,0.14256924699074647,0.09009415728140076,0.09009631425262857,0.0900929793715477,0.235619455575943,0.23337432801698996,0.002927796307925473
0.23120400936336025,0.20512133728170978,0.18446272245586762,0.16777067213988006,0.15385444178275637,0.0900887187151423,0.0900779133252869,0.0900929793715477,0.2513274252414703,0.25944834985226367,-0.010590228139390534
0.2575969927906359,0.2295956349750785,0.20376350037706534,0.1833864106672813,0.16697380926248434,0.0900893448838871,0.09007486205728021,0.0900929793715477,0.2827433347702026,0.2896707650725262,-0.009033831829227568
0.29057049712365207,0.2583786388690747,0.23025552355516624,0.2042865719293684,0.18377367419655127,0.09009474567860849,0.09009607901395243,0.0900929793715477,0.3298672139644623,0.32650058565291123,0.004390308187225966
0.3255947357839363,0.28978353616488783,0.2577142633110937,0.229728895326207,0.20389667516384927,0.09009120105430132,0.0900879657591356,0.0900929793715477,0.3612831532955169,0.3646726733407262,-0.004420160534518824
0.3649722463998056,0.3258549911638002,0.29000325140138683,0.2578884242121569,0.22985783784812294,0.09009356747776333,0.09009344323734941,0.0900929793715477,0.4084070324897766,0.40728608637588065,0.001461788603158265
0.40779136525339316,0.3654112095915874,0.32622557678446157,0.29029700219729054,0.2581059068284371,0.09009397130870553,0.09009734928557477,0.0900929793715477,0.4555309414863586,0.45364028283873636,0.0024655451575506526
0.4543566942035094,0.4084137506988816,0.3659366456666188,0.3266420723433666,0.2906053606597878,0.09009438579300137,0.09009933335770012,-0.0684943124651908,0.5026548504829407,0.4999741737257702,0.003495781538967402
0.501780472715718,0.45592592419725747,0.4097385407540334,0.36698676232320604,0.32741954127587786,-0.06849076643315266,0.09010790520958573,-0.0684943124651908,0.5497786998748779,0.5430198683453658,0.008813967749481955
0.5477001923953442,0.5058465243053134,0.45935860438483817,0.4124595112408932,0.36900127186000775,-0.06848512429693909,-0.0684557361026573,-0.0684943124651908,0.59690260887146,0.5793897154147432,0.02283798278587068
0.5826598552318932,0.550541140385145,0.5082449360478409,0.46125974495424305,0.4138670479363502,-0.06848789269713042,-0.06846064862445474,-0.0684943124651908,0.6283185482025146,0.6160822992594726,0.015956885903114615
